block_id,lat,lon,ndvi,temperature,precipitation,forest_loss,bat_occurrence,population_density,dist_to_forest,target
1,-9.240996618369365,-74.05119623456469,0.6897441800057945,22.715767026055445,286.6378809950439,0.2914957409237229,9,282.5516765255835,32.46894101183112,1
7,-2.8285225944464445,-73.11444047908788,0.7148798438308068,22.150856937966413,380.3938068771234,0.7707425309055517,7,425.4366894795429,33.44382655203427,1
7,-2.8493126654491485,-73.13075060619138,0.2949253728510933,30.854911994718854,144.13881105838507,0.4274956503567592,1,101.56266062515012,39.93278901783183,1
9,-3.9808501451152414,-77.70521960140734,0.6372467548904299,19.550478234465412,216.3923127475258,0.20621740508413988,6,467.28208633796726,46.63764695301566,1
0,-1.6401346140149624,-72.89310404227712,0.17434331550351195,28.634153741604845,272.0189088989215,0.7997187639648612,7,344.8547392203666,1.0068924474644914,0
6,-1.3916817748184263,-71.14970398647912,0.3056378131456639,31.832917933138837,399.81318687547076,0.33360678902904317,7,411.81333312733506,7.689185275660809,0
8,-6.9566604884377785,-78.54650801578023,0.7303215906338121,30.618144150845083,86.68282274915023,0.8651933473978111,9,278.5391556223758,44.30856470279965,0
9,-3.90284632758838,-77.81009081579693,0.7917489536268323,27.123350861889964,224.4997798269982,0.915257184917823,6,389.97883401060767,22.925928109350767,0
9,-3.956989321706681,-77.72644142543639,0.5867891301278331,22.39685112989825,184.79204196587503,0.8598238353912759,4,9.083998272394137,28.229531946673177,0
5,-1.500285059319401,-73.47084764658926,0.5054707454563862,21.560507736496433,353.0370578278243,0.03500791480680565,0,409.3718319649881,33.15136018615737,0
7,-2.8514048369354006,-73.21154620859485,0.22744321649518426,29.469571468200456,216.58870585407956,0.7873733450051056,8,21.029290683597893,33.95333022478187,1
1,-9.179618249214526,-74.12923448929874,0.15048722646332013,30.317506795323734,88.84213360480183,0.4113394664991439,6,445.0667748050684,46.58702016582541,0
9,-3.9719384161485776,-77.72016830794473,0.1941192227788469,25.3560887756397,272.0484508503043,0.8737229201822251,1,495.989410872083,49.847470870583486,1
9,-4.060090598992951,-77.64462363343544,0.28188584007687906,21.420759171010527,319.77321639235794,0.6379542626847388,5,147.73966362621212,36.00787304654701,1
4,-7.204451143009643,-71.17029815477379,0.3733396015175367,19.58120491775643,51.00843808296511,0.8336431341439584,1,105.94895958661104,14.36106046025754,1
2,-8.503676076225172,-79.39016409208391,0.4047276204087898,19.220512549645637,350.63483989722033,0.49943176986683535,0,382.9163185651623,43.98762011471718,0
6,-1.4327038173701476,-71.29050239933719,0.37705741487120287,28.06708426295398,115.10805000198297,0.5350255045989328,6,127.26014411920636,2.4610457270380803,1
9,-4.014730236534913,-77.64507368307994,0.2912442657578125,23.88166218986815,243.22427762868224,0.14438763213366723,1,432.91562920292955,11.55404264372481,0
6,-1.5426974155122388,-71.09000756900166,0.5077793974013586,30.675038239890185,195.52912524060756,0.7839873586893554,1,52.31845348658088,44.869285873185746,1
8,-6.879235701743878,-78.4746749478096,0.7602288865863175,28.35539821017469,301.87883581368567,0.41938961166697164,4,63.85164299329977,12.809575721967747,1
3,-5.86793477922815,-71.36614577932815,0.3237628307771834,20.677645850804215,179.90656517500963,0.5000801182715826,4,489.59662599520715,11.032552981087424,0
0,-1.742114556038898,-72.8230355416431,0.8539096152817865,26.592883863419786,354.41711183859877,0.7850977140957076,6,337.2456102367323,6.906264657012362,1
6,-1.517733805133917,-71.15738383352854,0.7986693293790783,24.09707636157423,305.6737263355766,0.598845400079439,0,423.59672499004745,42.955587882345824,1
8,-6.843334950208173,-78.64625455347529,0.2294113690816877,26.08149623076058,276.6996098720225,0.20109872744266744,7,162.8403592984075,25.002912959554337,1
1,-9.238028293862648,-74.05468661454508,0.7290207654056756,28.33296772673924,328.68420844699904,0.5902326591508927,2,338.5653910107816,33.74466015270774,1
4,-7.232614867963061,-71.0801176371451,0.5596699058542133,29.28674233405307,313.9080622249338,0.40763285797965576,3,297.52667182699,11.953319203751484,0
1,-9.130565981582913,-74.21482110353007,0.5532602897371349,29.81232256969414,62.57853622254367,0.46952554204386265,8,301.97190994135053,37.902021050560826,1
7,-2.8666816598893328,-73.17341168394154,0.41283421044653956,21.555648244008346,188.15702384568985,0.028311274402667785,3,341.58369730932304,38.00027724810492,1
1,-9.23251605886822,-74.0501659438646,0.5009223993456078,18.43561839884301,375.7825540607714,0.2100293495162816,9,288.1042273914202,15.629901245415006,0
9,-3.973291970967865,-77.65095840647353,0.4177430219433689,28.350126292306825,94.00349414727917,0.28103808138102826,4,215.1021222820303,20.53413165051414,1
3,-6.070870869786305,-71.22374682660998,0.5317860950079543,19.488812167580843,307.9837926512179,0.7129600078588058,6,138.68542449589287,10.484513871510043,1
0,-1.736897245549389,-73.0063425353991,0.6023600422181087,22.408874240581547,391.10713396736537,0.011492473298115313,3,384.5220841256878,48.828051166145215,1
1,-9.218336148770337,-74.08311836160502,0.6394430451272388,18.05343987774086,68.26952016574008,0.40877726122913205,0,113.90994257158991,32.28012885292058,1
0,-1.5741812798151027,-72.88488508632291,0.525984954047541,27.54337275362268,288.76785821931367,0.9240268704257328,8,346.4847987710527,46.727194035775774,0
0,-1.644635463853172,-72.82418701496829,0.6771376538629854,20.339848160597096,213.85394945536063,0.11188061654912385,3,117.433078502014,15.169277181456659,1
8,-6.85843341534572,-78.50697960855737,0.21302243942040466,27.173953735683213,252.71133938115275,0.516424388218611,8,313.0397548072725,39.094545649844484,0
0,-1.6607280868190242,-72.87497397191866,0.26958599272179085,31.884396640349745,79.86946776951369,0.786522382390847,5,373.79205529738545,38.2929321942371,1
1,-9.244722918273835,-74.08755030746634,0.7549880032594162,19.01739220254023,65.05243315342882,0.9425313075201167,0,110.13823056436306,34.582782593327074,1
3,-5.971459919525481,-71.27414554772155,0.3580223822771322,19.07909216732045,283.4033311928226,0.746776639533718,2,30.91170712979283,48.28194876334002,1
2,-8.5861667666885,-79.45920962518767,0.1183150599808962,22.76532129733345,338.1583004372512,0.7205655486444061,1,66.35589775409287,19.677766805315777,0
8,-6.930776318915731,-78.5475488814355,0.22303291973442488,30.12941119951879,323.70536722653856,0.8264880901957624,8,303.3924866682417,6.535866179487865,1
3,-6.109716731813258,-71.34582032872719,0.278891547597049,21.017418163078645,240.33200475318307,0.44620122097754367,0,424.87375670664204,33.58544296220304,1
1,-9.22785158077076,-74.09120282624825,0.8658583103156698,23.045289479024866,84.95338739766237,0.8058445326178331,8,23.45341379647676,36.46549002386031,0
2,-8.507860029839891,-79.4982972771766,0.5584331431446795,18.959075692777713,290.81555534260485,0.007964404745451126,8,367.34147826178145,28.753028672940733,0
0,-1.6529903460279511,-72.88401948470626,0.8461845923810039,28.68417407762445,134.66110924395107,0.9245610553768049,7,171.31800432907602,10.340894656669814,0
4,-7.238473062440041,-71.13797759314984,0.5601306803973,23.716288798632316,368.87404596858426,0.4433065095171753,7,239.78565658984175,25.222797083467768,0
1,-9.208879966654864,-74.22385638211507,0.48348355211028143,28.6294822628518,343.39287584099674,0.5533801878657476,0,464.50091537293724,15.60948682845647,1
9,-3.974076725863273,-77.80553391733022,0.35098215295527685,30.65050982085513,298.28403848058684,0.2548822489148823,7,166.65378086318688,21.373326408334453,1
5,-1.4405873965040366,-73.50371088761159,0.5850967555467005,21.258684059418044,382.0960845408956,0.7425308328404214,9,233.20313003580355,32.260928792233194,1
6,-1.4092718559377324,-71.1321497006298,0.21135841969402389,29.30354442475932,60.997637528945525,0.07663580647524881,2,7.8275249655798715,37.26073713454173,1
9,-4.031106849486655,-77.67526455861393,0.8186093018341648,18.827314461095547,307.6701487712667,0.8726358025468353,6,41.717761282414344,11.611234545067155,0
1,-9.348781859665134,-74.1991612247306,0.763465924113027,30.58386343452346,165.58497276774187,0.8281168290063428,0,130.03720397625722,20.266268032347668,1
0,-1.6824414485400707,-72.84214831718357,0.35402515830138964,27.110759665822464,367.12305999022783,0.2160601162447664,0,14.898268169716127,13.45807854958146,1
9,-4.034354416420008,-77.7247199530622,0.8622380220810355,30.23917413793692,143.33631883169215,0.8093243982852624,9,316.05628769807726,9.931580693093455,1
0,-1.6232666992803226,-72.91813775365904,0.7601606139324546,18.002637593792148,303.699774760256,0.7863577330614815,4,213.77278004400964,39.16936099979192,1
4,-7.258821312943863,-71.18475388387552,0.6330455086680318,20.367134984983895,357.1764568777735,0.632216597753949,4,274.524456161283,45.46263472184962,0
7,-2.9178075947156312,-73.14208987110453,0.19740952890021984,23.45663142397089,64.57988643393885,0.37352017689968753,7,88.14894576226844,18.511609284228836,1
7,-2.852728735227818,-73.16848244845227,0.48258721843845787,23.313040647246062,189.17665285721264,0.27149875418186786,6,148.67008268887145,37.56394621868834,1
6,-1.5501957665825135,-71.15236254860702,0.5048860438774007,21.17422536092915,316.80816120767855,0.23178359028935003,7,332.2484129515098,44.849764468220556,1
5,-1.4023890342362073,-73.47654917184073,0.2860410866923041,23.342567158140803,209.22161132765547,0.3186089627636072,5,482.6860590915695,42.30621052651158,0
5,-1.4583148224643463,-73.44231906995032,0.16397231548744157,19.803881968003566,143.53842042775835,0.9035584434325303,5,26.15797002750239,9.140669426961296,0
6,-1.4432191448588854,-71.15973285311495,0.7213789043773542,23.778655809724363,126.9318720881165,0.07764077598878127,1,445.30177610677777,47.81459407566807,1
6,-1.448795723564328,-71.15216193042207,0.19762804169951603,29.2329606082297,96.03139342073227,0.8288712762529586,5,288.863719454293,18.833822021473125,1
5,-1.4398883622228285,-73.43181542177423,0.5754326004494198,24.706980883446917,349.9953459496988,0.34889007504182357,4,282.39586381105624,16.962033058691816,1
1,-9.17513493022951,-74.13617483114996,0.8491593391069285,18.25200124523301,251.3743911380446,0.5215993960113582,2,250.6389890686724,3.1215663638890168,0
9,-4.010374611024234,-77.68155944238235,0.800884154078434,23.900216582109465,76.73473074700959,0.7944856336484907,5,35.62764886618751,24.30868270524415,1
9,-4.054385424707589,-77.73765169618005,0.32220209899940894,18.38045022527182,183.9031132497224,0.8843765470229713,7,45.84854901634417,5.450680782046435,1
3,-6.072980722394914,-71.28634324623856,0.7811589100410123,31.527407749895175,178.70677778178847,0.344781420072647,8,300.855090823884,12.426991046371299,1
1,-9.23406451266993,-74.12479798777679,0.10026600489639154,19.784355431920165,113.60871674831205,0.4618434812751103,0,171.13832714634358,15.847131088364069,0
9,-4.111604442131039,-77.68670282949705,0.11415024769060578,27.90763656862866,202.42766891526674,0.41451606481679226,2,458.71676522226267,40.4413161745842,1
3,-5.973497741367839,-71.20584078104041,0.5820425310742919,31.6188685204892,166.23477788759774,0.013251033503910548,2,203.88867814237665,43.77443251979483,1
6,-1.5704344113187172,-71.15005061156785,0.3918385753156236,29.564546723332008,169.63129692226389,0.2959428888586566,7,72.4974478926179,15.123315873073484,0
1,-9.201847365191506,-74.19458734550298,0.40916867292731773,27.790415251766852,308.6592952257855,0.4591892337325618,0,357.644697917516,42.93490606222869,0
3,-6.039037574992808,-71.23397756449127,0.551552872543106,29.75245273301074,128.14218492681871,0.4110936088804398,4,147.3833572990639,42.861546868489555,1
8,-6.84867827846232,-78.39709557277178,0.2534259644734885,31.745181705648786,274.6509855993744,0.7219292275156795,2,263.2096833705907,38.232547519243674,0
6,-1.499193037374078,-71.14944443319142,0.2694042805323827,26.698822961549414,249.7273683583272,0.38480361722110323,1,349.21855996707984,7.334755700759077,1
5,-1.4710365962920966,-73.5741623407401,0.4876812696150918,25.82858729561057,248.83237931825354,0.48937644897067023,7,450.23179148983314,34.51614234503645,0
7,-2.8476125389933276,-73.173700093233,0.7034028354750905,26.79533354648594,282.0525711496216,0.42960859213236335,2,396.30340620603636,47.25120322902844,0
9,-4.011196400348104,-77.71261710230559,0.5955982011260702,25.45746241466177,241.93371266847888,0.7406261488943705,6,338.5041728684893,34.12702393835785,1
7,-2.868880479355499,-73.18653817987466,0.33788403858947114,26.891247482736063,357.7392901962346,0.8629723989869625,0,340.1369580151767,16.580842455391696,1
6,-1.3993055524470295,-71.10760737974593,0.444269742007137,24.29779091161583,286.45303218259096,0.5318890790075141,5,473.01639737201117,25.028965871541565,1
8,-6.8445915738399545,-78.45087394216227,0.23653180683999875,21.0582045603663,241.43713797998583,0.7894321941951912,2,148.61622465077147,32.28625216755268,0
6,-1.465122207177953,-71.12069858748472,0.15970385146966537,19.683461171163458,340.4170921006757,0.2967866820198506,7,1.5549350038975165,25.52852043642518,1
1,-9.275580120884563,-74.12624840417035,0.7261568325953194,18.956773097451645,262.1512977267179,0.5413696101572687,5,136.70532513970113,5.997647086548491,1
1,-9.24354444816243,-74.06331156071832,0.3123099273505557,21.686420972544802,151.90048672481265,0.34522995366997244,1,109.72779843374525,15.603202232601031,1
8,-6.912298505078449,-78.59447916353977,0.24221311028099857,18.645729900700275,122.48322136179992,0.4142009255718303,5,331.2554579718851,40.119801527681624,1
0,-1.689422785046521,-72.90978269744092,0.6532944444554555,25.940390918871397,103.31472498193757,0.7324138648126686,6,317.222088282999,43.07090230477587,1
4,-7.283060742654557,-71.18255768000263,0.5944413394297489,21.973598258329282,364.8093243911356,0.8816624823327127,4,297.1372299696572,6.865001635778512,0
8,-6.783479838084675,-78.52133521387566,0.6065517008107713,29.54348731321845,298.547401129323,0.12149539108776541,2,9.105478161517397,47.61933761993623,1
0,-1.702709913134628,-72.84864315827987,0.2831156838772909,19.03937222183741,378.0824533575123,0.6346392564873805,3,364.6602491708731,16.441130892430465,1
6,-1.5193509914529768,-71.16491352216165,0.2861164308501448,21.168920920780803,261.15213200023004,0.5821438075777985,3,162.44167583026027,33.115686936536,0
6,-1.5418775640847004,-71.2001796644699,0.27664210382851134,28.22344605926204,215.6903085232194,0.11841503917593188,5,332.8629385143089,37.591257297834055,1
1,-9.270362304562049,-74.070852985702,0.23900207652983563,26.38331614936888,70.90077113981127,0.21189433044010908,9,278.73263582257454,40.59731173189417,1
6,-1.500341721687835,-71.16665071085502,0.6245789380493251,18.902877797488344,285.0747985411104,0.31100249473268027,0,172.02273178852568,47.287485111296505,1
4,-7.225078600815668,-71.14721984502899,0.7784127081995211,30.281352400270805,253.77306591888092,0.16693107081750147,3,68.15355728494977,15.64597740144113,1
6,-1.5078631607694453,-71.12732448747099,0.679453975741329,30.281664679566514,396.5731127556675,0.2437294825243418,9,48.11502993257999,42.92532272757772,1
2,-8.640925203450287,-79.45605188079693,0.7336749070084346,22.625712054260834,133.70557222378505,0.2676007988617075,3,415.92764822299955,6.584345171810352,0
2,-8.636623395189718,-79.45583217645586,0.42383874326815985,22.765681806893905,235.75807435039255,0.3356738330390596,9,459.28037349869743,35.25204531767964,0
8,-6.828954061236632,-78.46826401045726,0.6232606362975985,31.846397016902433,277.8350672913254,0.749390452801159,0,325.2442353353855,37.098886475699295,0
6,-1.4817364877674468,-71.14730940101626,0.38338899235581964,26.766466402303934,275.60691115982024,0.5719122038506007,8,52.613623315381204,33.88616206006602,1
0,-1.6324199465463707,-72.83084004211469,0.520403697574912,25.438431287952827,246.45274003194095,0.9862466719514015,3,201.6115812272321,12.61573680675765,0
9,-3.9443735848370047,-77.68523309993047,0.4853078772278899,29.734130569726943,321.9248036145289,0.414735826967471,6,364.74066085247347,43.65215735076017,1
5,-1.4743429220791133,-73.38787958157178,0.24150971611508354,21.99406473700243,121.74342333438575,0.753865073836925,2,390.130621121024,8.44292316851975,1
4,-7.284191161551999,-71.13185562017908,0.40966300826850466,24.008556307548997,303.9695200960455,0.8714684213765338,9,59.99109252325321,2.681739576041542,1
4,-7.2131253771684785,-71.12042762756501,0.8710578203858809,21.748873456836677,266.9071000015812,0.6789784930380419,2,1.0153287038458254,35.87324953059561,0
2,-8.49091482060627,-79.40291292549325,0.2988642061719537,29.048251852242238,363.62628912810067,0.411864740417496,7,356.3563858944219,23.773785761636685,0
0,-1.687236009821955,-72.87079900340672,0.20704298902359097,26.026890838893053,346.5180536617536,0.753594630745753,7,178.9414918171166,42.454900997933805,0
4,-7.20557386061209,-71.18421894590901,0.4348644972991482,27.223550981960987,160.30146369639365,0.20366713777268486,0,127.98618447751187,19.16985705291295,1
3,-6.031322933295891,-71.28925715822413,0.7322701886881186,21.532301497751693,146.68306374130358,0.3275521651801324,9,7.435837424973195,8.413929425385641,0
6,-1.4069781604822087,-71.17810322101991,0.5657185838239779,21.083154219282413,393.57866334835677,0.5466852550992888,1,270.6094039739883,41.82210962349349,1
3,-6.0645233401822,-71.3130664275778,0.6447798617905957,24.83724480576114,234.54281332033977,0.5754093872861483,7,425.7242169775649,27.445481582003584,0
4,-7.164928029576115,-71.13643603261245,0.25175587853974174,28.325920487299577,367.2473373700529,0.022141475472629457,0,478.85819149002134,9.459789619517744,0
4,-7.241355154594999,-71.183802118475,0.5951585544061773,25.353356605282244,107.35835832316877,0.9451141887560087,7,283.3067303560313,36.01919992932229,1
8,-6.897644342370178,-78.51004504041897,0.35880031592917905,18.45703948563936,274.986620180061,0.69662727121739,7,257.7162025422072,25.555681924475028,1
4,-7.217111619524346,-71.16026001325807,0.767442692763814,30.159721088484044,333.45106557620517,0.49570375023189106,1,43.44313635913131,30.215649112015992,0
2,-8.54377180709853,-79.4600768358577,0.603439044808589,18.905616509211843,381.5883373552564,0.9331272344083084,3,274.8875279697573,23.044916910329093,0
6,-1.3800205699840995,-71.12707504235334,0.2590850222202367,31.38154277209053,168.0690493559582,0.4390955652508285,5,190.6095604037319,41.43544919090032,0
0,-1.6488877296656124,-72.90107484762365,0.15169334387526892,18.35198741588182,303.74340947341835,0.9804355702703718,8,303.9605051609049,41.47813578415249,1
2,-8.551230749906436,-79.42605120889624,0.1341065674296262,27.722306385829924,238.58455316386667,0.5122847572434851,7,194.9744475903968,35.46944109121931,1
9,-3.903580195862923,-77.63410107881444,0.3971268541201126,19.150898891964943,71.22012412326387,0.11428576999797946,7,120.909262601733,5.270068869823113,0
5,-1.451844222976173,-73.47156850463354,0.31268090932345083,30.749472112091954,291.4999080581302,0.7648009724592773,6,48.387672338959874,41.942693095203445,0
2,-8.593108412007304,-79.4971005454567,0.6168720987700065,24.5020653071576,291.5337953832452,0.6788977250778405,8,158.14430384985897,33.55064902664549,1
1,-9.164003512217555,-74.15034640050379,0.49946706798289464,19.925332847438217,375.71238169628793,0.7729867213055868,1,49.225772309588386,34.85120830021498,0
3,-6.067614974003998,-71.27796302420722,0.3128154224043046,22.771419797057852,224.05935615914035,0.9514420287256811,2,89.27157846116798,18.149142020193583,1
0,-1.6973269725257336,-72.9037244062577,0.2193902223601409,20.30754545485467,130.58782224868014,0.7764893026510181,9,493.6807431311934,43.963977807850334,1
0,-1.7072906435784438,-72.92353890688472,0.2017598101499597,20.38814676179926,65.59733820703771,0.6113366022166469,7,222.6076748964027,36.26858001174288,1
5,-1.5287091716006476,-73.48100359493304,0.7917283137123342,31.27351648240019,195.474765340067,0.8573089023608409,5,266.40401148600324,5.629523326459723,1
1,-9.215143366740973,-74.1306553665231,0.2947823747238938,24.233445571987033,155.67084502712564,0.6732464393545315,9,436.93564583987046,20.388901720308134,1
4,-7.235499731403685,-71.14284024689464,0.6213685183287747,29.043231694675033,316.38090710835644,0.4081190568259231,8,497.7888813448532,44.319018098007085,1
9,-4.157295803739832,-77.65314710153562,0.748548742389013,26.954477856487546,173.99371769436632,0.8856197642417732,9,291.77451022299607,2.3598350848689496,0
1,-9.24521518458044,-74.13141314163302,0.5912650489477889,27.46996907273749,382.17491871019536,0.22190046078437287,3,406.42443670104166,48.07083098210248,1
5,-1.5077925329770314,-73.54799495901514,0.7876521853175567,19.84370813860854,386.8085710457245,0.7146412749087242,7,164.14357114400096,33.95812841597814,1
5,-1.437255651971807,-73.5086685833938,0.41391497722277965,21.2785822554168,267.31800657619783,0.8815634549407569,9,153.56623476619825,31.56879888216883,0
0,-1.6930275391820664,-72.83545863054839,0.8649777525191586,29.014504692162117,375.031100455209,0.7313165197032963,2,201.94915677628555,13.52796282439957,1
4,-7.095641733615963,-71.1184877775367,0.20651600334247755,31.590726890646962,316.2990205800735,0.6972754190538569,2,336.5811240741509,12.439589436958853,0
5,-1.4120572412482377,-73.46279197640044,0.18171962372603048,21.677458996381123,241.40087434129416,0.752638294071836,7,341.41365293829426,47.102910974429776,1
8,-6.882432564245292,-78.55102301763716,0.6269537169659549,21.80196270651456,113.10777739797234,0.4650552483006444,4,158.30447789007596,14.913622711706138,0
0,-1.607383454667394,-72.83638476050258,0.8542649131306095,24.620559859352667,210.509280229844,0.874170682157026,2,67.47175214417771,38.77526483594997,0
2,-8.534634067364358,-79.40915080729123,0.7471067693090625,31.77376437997613,246.30606217691616,0.2034364751360912,9,316.56573197628876,19.65608991035396,1
0,-1.653191318785036,-72.90875097289872,0.16113348755044116,21.765425241570593,352.3865532572536,0.1273864160003393,0,65.0346052321935,6.962703539235199,1
0,-1.6247319958286768,-72.87605839628135,0.3234941711477731,23.697606734879695,218.4666817874827,0.28550878011851155,2,289.6677616064357,0.5357648847679475,1
9,-3.9806837993449804,-77.61144637396228,0.8442551078702589,30.480720218729093,364.1861354372848,0.5315773967749932,8,347.01764190009817,27.21286685076254,1
7,-2.81200110498356,-73.2191764515297,0.3024467462406277,18.040894456699068,286.02214265821414,0.5105617954093381,4,350.6051367008314,48.78894092744663,0
0,-1.6236969827951,-72.9592342248664,0.7249363390295355,18.556723509839973,97.94967206878498,0.8205987576765866,9,376.98258321913875,18.456809690460226,0
4,-7.1199819860892335,-71.0831810693493,0.7601057567429631,26.45700347899707,398.24347926378255,0.4045686564040174,1,436.5568513612666,17.859616699652243,0
8,-6.85037729608382,-78.46295744289382,0.49636168276878545,30.703322305979857,234.53143126386942,0.48434442629150865,6,250.47953699042944,17.204580892472105,1
1,-9.254491864731571,-74.14244386611568,0.4090791278786524,21.343993245626987,187.1504037431776,0.013367683259395635,1,365.394345575256,26.027191865242923,0
2,-8.662356195753606,-79.46364535028648,0.4600995459358077,24.574984845529926,280.6898175643343,0.4097392364429391,3,309.9671949475525,22.033244171214676,1
6,-1.377531876711389,-71.21612462725423,0.28157175549229135,24.306514223209454,88.11265989336367,0.6477742329503421,6,94.13332995904359,43.99573133635072,1
8,-6.876099130323401,-78.51534006784857,0.8115127329030755,24.621598845337143,272.788526363674,0.015508330626592182,3,13.819132789834676,25.276039586174516,0
0,-1.6381241441049847,-72.81568420563565,0.46049572538380634,26.715275740216434,224.38260017474553,0.28088196518624375,6,142.98615145278995,25.38789190942844,1
8,-6.767641682848454,-78.54691792356698,0.8059675523648799,24.576412681869574,192.3359244995041,0.20795635928938994,6,222.07381946247207,6.91857973602783,0
9,-3.97200722701148,-77.66861137320707,0.18455478392501928,24.26455397851441,383.5570074126147,0.04198542890958823,0,308.93586626989946,49.136977045519295,1
0,-1.6745981217029222,-72.8507936985347,0.8906202168001052,24.640037886037646,232.88890085621864,0.4792600899145375,5,425.12970592109946,12.498644543441484,0
0,-1.5938809597318608,-72.84508904686017,0.45461846995489463,26.27214417779458,126.69111781447845,0.1817232932281565,8,98.92661263637666,3.668203372980133,1
9,-3.9603504896798087,-77.73668193117571,0.13826465631528437,25.51810483691902,210.63721778205453,0.7430815396313801,1,63.64934515934007,33.15731244876044,0
2,-8.531589372762737,-79.47572697033975,0.13041747858996394,29.95790396710706,371.78559160043545,0.8479278837633485,2,481.7764937896894,29.768318507843635,0
0,-1.7410226521326362,-72.96631851312779,0.6969658059854709,18.692955948911333,111.63341496570813,0.5455851826691478,9,54.91423512882715,20.757282699637287,1
3,-5.970338275170401,-71.29388334979348,0.6272284273629447,29.666439000622177,124.88496354088292,0.9817073425211416,4,239.76704398348738,21.1096116940339,1
9,-3.9646079396584226,-77.65429219924482,0.74170444650207,29.814944576564137,54.56034871497931,0.45047857147059533,8,293.19630066785766,39.253196052321556,0
2,-8.629474121985062,-79.5044623708982,0.18429402716224477,21.988712301433452,54.96651728851851,0.5133682102249155,3,271.1458360328117,9.785632004982453,1
2,-8.536639947418243,-79.49701084388592,0.12845669362843867,24.47992737022191,340.2870694354794,0.9892177539577501,0,43.930046359438656,41.012665947244486,1
3,-6.133760319228118,-71.2335403879826,0.5068634315580628,24.139538839524096,306.2429123950345,0.23154843596504882,3,29.456430087806066,32.437355694750906,1
7,-2.706919902661784,-73.16204432310688,0.41007618518621564,21.059137680957825,174.26436975818538,0.9425459396769053,5,53.6362303030568,20.94848868897622,0
3,-6.085726775531619,-71.23105671667815,0.46955754933676463,23.55515585920843,294.40890502965044,0.042837555119113246,4,293.2082542524336,22.90143082919343,0
2,-8.480305014712984,-79.51615678819759,0.8932707270962192,18.62142881039196,188.32207420848957,0.4463868902631948,0,272.62809892952623,12.83236035930479,1
7,-2.864666440193367,-73.05397984024152,0.8765999661365362,21.88950901894428,383.5138785992396,0.07000351213306577,3,117.63665522633538,37.60571663484874,1
7,-2.796007377238898,-73.2429704064149,0.8538523117385544,29.43355045631005,388.4684384991122,0.729234742913643,5,319.2492967809502,25.643737115263388,0
3,-6.076240448363006,-71.25783751348126,0.7270741414141391,21.983872224680567,187.47782153327017,0.6084089358800178,9,410.21368352576906,16.04272713749218,1
8,-6.813081283599912,-78.52772045627249,0.38387308820551236,29.454893362475467,348.97766721930384,0.7066342634675964,9,21.747900963450288,29.80250578804751,0
5,-1.4936628572821125,-73.54805603464938,0.4297047442102173,25.44239250446203,320.58116459411315,0.37448039996801696,3,249.56684183047315,49.78672260256615,1
9,-3.959998365747619,-77.73097694328705,0.5396928349751396,30.31807748305624,158.49997801012626,0.3694819340313803,8,344.96589563924243,21.763113982827694,1
2,-8.560141433919956,-79.45683038114878,0.764427565123872,26.046913759701813,131.2139401153871,0.045319278960894605,4,126.90365160777385,46.03457003893098,1
7,-2.8923019021116168,-73.21468139829972,0.15497026601461422,18.41535512290636,210.38212763749183,0.3499449395296398,7,154.5776817412814,17.250841996228306,0
